"ObjectClass","Name","whenCreated","whenChanged","DistinguishedName"
"top","DNS-Host-Name","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=DNS-Host-Name,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","COM-CLSID","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=COM-CLSID,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Dns-Node","10/21/1630 4:21:10 PM","5/13/2021 2:39:05 PM","CN=Dns-Node,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Com-Connection-Point","10/21/1630 4:21:09 PM","5/13/2021 2:39:01 PM","CN=Com-Connection-Point,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Dns-Notify-Secondaries","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Dns-Notify-Secondaries,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","COM-InterfaceID","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=COM-InterfaceID,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","DNS-Property","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=DNS-Property,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","COM-Other-Prog-Id","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=COM-Other-Prog-Id,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Dns-Record","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Dns-Record,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","COM-ProgID","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=COM-ProgID,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Dns-Root","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Dns-Root,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","COM-Treat-As-Class-Id","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=COM-Treat-As-Class-Id,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Dns-Secure-Secondaries","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Dns-Secure-Secondaries,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","COM-Typelib-Id","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=COM-Typelib-Id,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","DNS-Tombstoned","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=DNS-Tombstoned,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","COM-Unique-LIBID","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=COM-Unique-LIBID,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Dns-Zone","10/21/1630 4:21:10 PM","5/13/2021 2:39:05 PM","CN=Dns-Zone,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Comment","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=Comment,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Dns-Zone-Scope","8/27/2019 2:59:03 PM","5/13/2021 2:39:05 PM","CN=Dns-Zone-Scope,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Common-Name","10/21/1630 4:21:03 PM","5/13/2021 2:39:03 PM","CN=Common-Name,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Dns-Zone-Scope-Container","8/27/2019 2:59:03 PM","5/13/2021 2:39:05 PM","CN=Dns-Zone-Scope-Container,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Company","10/21/1630 4:21:03 PM","5/13/2021 2:39:04 PM","CN=Company,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","document","1/28/2007 6:54:04 AM","5/13/2021 2:39:02 PM","CN=document,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Computer","10/21/1630 4:21:09 PM","5/13/2021 2:39:05 PM","CN=Computer,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","documentAuthor","1/28/2007 6:53:41 AM","5/13/2021 2:39:02 PM","CN=documentAuthor,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Configuration","10/21/1630 4:21:09 PM","5/13/2021 2:39:03 PM","CN=Configuration,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","documentIdentifier","1/28/2007 6:53:47 AM","5/13/2021 2:39:02 PM","CN=documentIdentifier,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Connection-Point","10/21/1630 4:21:09 PM","5/13/2021 2:39:02 PM","CN=Connection-Point,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","documentLocation","1/28/2007 6:53:44 AM","5/13/2021 2:39:02 PM","CN=documentLocation,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Contact","10/21/1630 4:21:09 PM","5/13/2021 2:39:04 PM","CN=Contact,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","documentPublisher","1/28/2007 6:53:46 AM","5/13/2021 2:39:02 PM","CN=documentPublisher,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Container","10/21/1630 4:21:09 PM","5/13/2021 2:39:02 PM","CN=Container,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","documentSeries","1/28/2007 6:54:03 AM","5/13/2021 2:39:02 PM","CN=documentSeries,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Content-Indexing-Allowed","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=Content-Indexing-Allowed,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","documentTitle","1/28/2007 6:53:40 AM","5/13/2021 2:39:02 PM","CN=documentTitle,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Context-Menu","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=Context-Menu,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","documentVersion","1/28/2007 6:53:42 AM","5/13/2021 2:39:02 PM","CN=documentVersion,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Control-Access-Right","10/21/1630 4:21:09 PM","5/13/2021 2:39:01 PM","CN=Control-Access-Right,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Domain","10/21/1630 4:21:10 PM","5/13/2021 2:39:01 PM","CN=Domain,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Control-Access-Rights","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=Control-Access-Rights,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Domain-Certificate-Authorities","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Domain-Certificate-Authorities,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Cost","10/21/1630 4:21:03 PM","5/13/2021 2:39:03 PM","CN=Cost,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Domain-Component","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Domain-Component,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Country","10/21/1630 4:21:09 PM","5/13/2021 2:39:02 PM","CN=Country,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Domain-Cross-Ref","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Domain-Cross-Ref,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Country-Code","10/21/1630 4:21:03 PM","5/13/2021 2:39:03 PM","CN=Country-Code,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Domain-DNS","10/21/1630 4:21:10 PM","5/13/2021 2:39:05 PM","CN=Domain-DNS,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Country-Name","10/21/1630 4:21:03 PM","5/13/2021 2:39:03 PM","CN=Country-Name,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Domain-ID","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Domain-ID,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Create-Dialog","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=Create-Dialog,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Domain-Identifier","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Domain-Identifier,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Create-Time-Stamp","10/21/1630 4:21:03 PM","5/13/2021 2:39:03 PM","CN=Create-Time-Stamp,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Domain-Policy","10/21/1630 4:21:10 PM","5/13/2021 2:39:01 PM","CN=Domain-Policy,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Create-Wizard-Ext","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=Create-Wizard-Ext,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Domain-Policy-Object","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Domain-Policy-Object,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Creation-Time","10/21/1630 4:21:03 PM","5/13/2021 2:39:03 PM","CN=Creation-Time,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Domain-Policy-Reference","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Domain-Policy-Reference,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Creation-Wizard","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=Creation-Wizard,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Domain-Replica","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Domain-Replica,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Creator","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=Creator,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Domain-Wide-Policy","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Domain-Wide-Policy,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","CRL-Distribution-Point","10/21/1630 4:21:09 PM","5/13/2021 2:39:01 PM","CN=CRL-Distribution-Point,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","domainRelatedObject","1/28/2007 6:54:05 AM","5/13/2021 2:39:02 PM","CN=domainRelatedObject,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","CRL-Object","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=CRL-Object,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","drink","1/28/2007 6:53:37 AM","5/13/2021 2:39:02 PM","CN=drink,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","CRL-Partitioned-Revocation-List","10/21/1630 4:21:03 PM","5/13/2021 2:39:02 PM","CN=CRL-Partitioned-Revocation-List,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Driver-Name","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Driver-Name,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Cross-Certificate-Pair","10/21/1630 4:21:03 PM","5/13/2021 2:39:02 PM","CN=Cross-Certificate-Pair,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Driver-Version","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Driver-Version,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Cross-Ref","10/21/1630 4:21:09 PM","5/13/2021 2:39:02 PM","CN=Cross-Ref,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","DS-Core-Propagation-Data","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=DS-Core-Propagation-Data,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Cross-Ref-Container","10/21/1630 4:21:09 PM","5/13/2021 2:39:03 PM","CN=Cross-Ref-Container,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","DS-Heuristics","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=DS-Heuristics,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Curr-Machine-Id","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=Curr-Machine-Id,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","DS-UI-Admin-Maximum","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=DS-UI-Admin-Maximum,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Current-Location","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=Current-Location,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","DS-UI-Admin-Notification","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=DS-UI-Admin-Notification,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Current-Parent-CA","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=Current-Parent-CA,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","DS-UI-Settings","10/21/1630 4:21:10 PM","5/13/2021 2:39:02 PM","CN=DS-UI-Settings,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Current-Value","10/21/1630 4:21:03 PM","5/13/2021 2:39:03 PM","CN=Current-Value,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","DS-UI-Shell-Maximum","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=DS-UI-Shell-Maximum,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","DBCS-Pwd","10/21/1630 4:21:03 PM","5/13/2021 2:39:03 PM","CN=DBCS-Pwd,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","DSA","10/21/1630 4:21:10 PM","5/13/2021 2:39:02 PM","CN=DSA,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Default-Class-Store","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=Default-Class-Store,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","DSA-Signature","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=DSA-Signature,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Default-Group","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=Default-Group,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Dynamic-LDAP-Server","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Dynamic-LDAP-Server,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Default-Hiding-Value","10/21/1630 4:21:03 PM","5/13/2021 2:39:03 PM","CN=Default-Hiding-Value,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Dynamic-Object","1/28/2007 6:50:39 AM","5/13/2021 2:39:02 PM","CN=Dynamic-Object,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Default-Local-Policy-Object","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=Default-Local-Policy-Object,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","E-mail-Addresses","10/21/1630 4:21:04 PM","5/13/2021 2:39:02 PM","CN=E-mail-Addresses,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Default-Object-Category","10/21/1630 4:21:03 PM","5/13/2021 2:39:03 PM","CN=Default-Object-Category,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","EFSPolicy","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=EFSPolicy,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Default-Priority","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=Default-Priority,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Employee-ID","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Employee-ID,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Default-Security-Descriptor","10/21/1630 4:21:03 PM","5/13/2021 2:39:03 PM","CN=Default-Security-Descriptor,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Employee-Number","10/21/1630 4:21:04 PM","5/13/2021 2:39:02 PM","CN=Employee-Number,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Delta-Revocation-List","10/21/1630 4:21:03 PM","5/13/2021 2:39:02 PM","CN=Delta-Revocation-List,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Employee-Type","10/21/1630 4:21:04 PM","5/13/2021 2:39:02 PM","CN=Employee-Type,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Department","10/21/1630 4:21:03 PM","5/13/2021 2:39:04 PM","CN=Department,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Enabled","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Enabled,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","departmentNumber","1/28/2007 6:51:56 AM","5/13/2021 2:39:02 PM","CN=departmentNumber,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Enabled-Connection","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Enabled-Connection,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Description","10/21/1630 4:21:03 PM","5/13/2021 2:39:03 PM","CN=Description,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Enrollment-Providers","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Enrollment-Providers,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Desktop-Profile","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=Desktop-Profile,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Entry-TTL","1/28/2007 6:50:01 AM","5/13/2021 2:39:02 PM","CN=Entry-TTL,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Destination-Indicator","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=Destination-Indicator,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Extended-Attribute-Info","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Extended-Attribute-Info,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Device","10/21/1630 4:21:09 PM","5/13/2021 2:39:02 PM","CN=Device,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Extended-Chars-Allowed","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Extended-Chars-Allowed,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Dfs-Configuration","10/21/1630 4:21:09 PM","5/13/2021 2:39:01 PM","CN=Dfs-Configuration,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Extended-Class-Info","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Extended-Class-Info,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","DHCP-Class","10/21/1630 4:21:09 PM","5/13/2021 2:39:01 PM","CN=DHCP-Class,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Extension-Name","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Extension-Name,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","dhcp-Classes","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=dhcp-Classes,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Extra-Columns","1/28/2007 6:50:52 AM","5/13/2021 2:39:02 PM","CN=Extra-Columns,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","dhcp-Flags","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=dhcp-Flags,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Facsimile-Telephone-Number","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Facsimile-Telephone-Number,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","dhcp-Identification","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=dhcp-Identification,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","File-Ext-Priority","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=File-Ext-Priority,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","dhcp-Mask","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=dhcp-Mask,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","File-Link-Tracking","10/21/1630 4:21:10 PM","5/13/2021 2:39:01 PM","CN=File-Link-Tracking,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","dhcp-MaxKey","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=dhcp-MaxKey,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","File-Link-Tracking-Entry","10/21/1630 4:21:10 PM","5/13/2021 2:39:01 PM","CN=File-Link-Tracking-Entry,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","dhcp-Obj-Description","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=dhcp-Obj-Description,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Flags","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Flags,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","dhcp-Obj-Name","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=dhcp-Obj-Name,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Flat-Name","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Flat-Name,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","dhcp-Options","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=dhcp-Options,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Force-Logoff","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=Force-Logoff,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","dhcp-Properties","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=dhcp-Properties,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Foreign-Identifier","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Foreign-Identifier,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","dhcp-Ranges","10/21/1630 4:21:03 PM","5/13/2021 2:39:01 PM","CN=dhcp-Ranges,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Foreign-Security-Principal","10/21/1630 4:21:10 PM","5/13/2021 2:39:01 PM","CN=Foreign-Security-Principal,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Friendly-Names","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Friendly-Names,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","friendlyCountry","1/28/2007 6:54:03 AM","5/13/2021 2:39:02 PM","CN=friendlyCountry,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","From-Entry","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=From-Entry,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","From-Server","10/21/1630 4:21:04 PM","5/13/2021 2:39:03 PM","CN=From-Server,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Frs-Computer-Reference","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Frs-Computer-Reference,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","Frs-Computer-Reference-BL","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=Frs-Computer-Reference-BL,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Control-Data-Creation","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Control-Data-Creation,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Control-Inbound-Backlog","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Control-Inbound-Backlog,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Control-Outbound-Backlog","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Control-Outbound-Backlog,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Directory-Filter","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Directory-Filter,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-DS-Poll","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-DS-Poll,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Extensions","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Extensions,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Fault-Condition","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Fault-Condition,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-File-Filter","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-File-Filter,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Flags","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Flags,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Level-Limit","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Level-Limit,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Member-Reference","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Member-Reference,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Member-Reference-BL","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Member-Reference-BL,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Partner-Auth-Level","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Partner-Auth-Level,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Primary-Member","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Primary-Member,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Replica-Set-GUID","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Replica-Set-GUID,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Replica-Set-Type","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Replica-Set-Type,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Root-Path","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Root-Path,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
"top","FRS-Root-Security","10/21/1630 4:21:04 PM","5/13/2021 2:39:01 PM","CN=FRS-Root-Security,CN=Schema,CN=Configuration,DC=solomonedwards,DC=com"
